x,y,z,intensity,beamNumber
4.9005685,-13.842443,0.039122906,4.0,56.0
4.3426747,-12.274712,0.069660954,5.0,57.0
3.8950043,-11.012614,0.02742569,5.0,58.0
3.5382338,-10.008413,0.02021952,4.0,59.0
3.237757,-9.162776,0.016010541,5.0,60.0
2.9696548,-8.408887,0.022592077,4.0,61.0
2.0945625,-5.946085,0.01007101,5.0,62.0
1.5037423,-4.2840233,0.013074166,5.0,63.0
29.977264,-68.89681,0.4546979,2.0,33.0
24.99027,-63.66884,0.3394344,3.0,34.0
17.167673,-55.25131,0.16945985,3.0,36.0
14.081363,-51.910755,0.10109996,3.0,37.0
11.348126,-48.793957,0.03933906,1.0,38.0
18.121618,-41.66416,0.26631016,3.0,39.0
15.082789,-38.44886,0.27160352,1.0,40.0
13.354217,-38.054787,0.16560107,18.0,41.0
11.302389,-36.397125,0.12373414,24.0,42.0
9.390015,-34.643856,0.10184862,5.0,43.0
7.7254486,-33.249783,0.06372661,2.0,44.0
13.24189,-30.45346,0.1492383,10.0,45.0
11.402255,-29.07432,0.14381218,3.0,46.0
9.61345,-27.412933,0.16860336,0.0,47.0
8.078753,-26.040405,0.1784903,0.0,48.0
7.0310974,-25.961918,0.10523288,2.0,49.0
5.9453106,-25.608576,0.04619058,1.0,50.0
10.037966,-23.096611,0.15365735,6.0,51.0
8.755947,-22.339426,0.15176584,7.0,52.0
7.8098197,-22.277334,0.096643694,2.0,53.0
6.516345,-18.595528,0.06417559,5.0,54.0
5.5609555,-15.8767605,0.05138258,5.0,55.0
4.8535047,-13.863283,0.037532877,3.0,56.0
4.299757,-12.289881,0.06872164,5.0,57.0
3.8591363,-11.033658,0.02524839,4.0,58.0
3.5032303,-10.020785,0.019453418,4.0,59.0
3.2017598,-9.16303,0.017710041,5.0,60.0
2.938923,-8.415607,0.022813838,4.0,61.0
2.0737407,-5.9534445,0.0096152965,5.0,62.0
1.4924661,-4.299684,0.007967762,5.0,63.0
29.977264,-68.89681,0.4546979,2.0,33.0
24.99027,-63.66884,0.3394344,3.0,34.0
17.167673,-55.25131,0.16945985,3.0,36.0
13.692435,-50.483738,0.1536544,0.0,37.0
10.430252,-44.871025,0.19799346,3.0,38.0
18.121618,-41.66416,0.26631016,3.0,39.0
15.082789,-38.44886,0.27160352,1.0,40.0
13.354217,-38.054787,0.16560107,18.0,41.0
11.302389,-36.397125,0.12373414,24.0,42.0
9.390015,-34.643856,0.10184862,5.0,43.0
7.7254486,-33.249783,0.06372661,2.0,44.0
13.24189,-30.45346,0.1492383,10.0,45.0
11.402255,-29.07432,0.14381218,3.0,46.0
9.61345,-27.412933,0.16860336,0.0,47.0
8.078753,-26.040405,0.1784903,0.0,48.0
7.0310974,-25.961918,0.10523288,2.0,49.0
5.9453106,-25.608576,0.04619058,1.0,50.0
10.037966,-23.096611,0.15365735,6.0,51.0
8.755947,-22.339426,0.15176584,7.0,52.0
7.8098197,-22.277334,0.096643694,2.0,53.0
6.516345,-18.595528,0.06417559,5.0,54.0
5.5609555,-15.8767605,0.05138258,5.0,55.0
4.8535047,-13.863283,0.037532877,3.0,56.0
4.299757,-12.289881,0.06872164,5.0,57.0
3.8591363,-11.033658,0.02524839,4.0,58.0
3.5032303,-10.020785,0.019453418,4.0,59.0
3.2017598,-9.16303,0.017710041,5.0,60.0
2.938923,-8.415607,0.022813838,4.0,61.0
2.0737407,-5.9534445,0.0096152965,5.0,62.0
1.4924661,-4.299684,0.007967762,5.0,63.0
24.556046,-63.211727,0.3490149,2.0,34.0
20.37998,-58.702633,0.26089355,3.0,35.0
16.842882,-54.883053,0.17940772,3.0,36.0
13.8035965,-51.600643,0.110147625,3.0,37.0
11.104182,-48.51396,0.048234947,1.0,38.0
17.790535,-41.29797,0.28129312,2.0,39.0
13.151558,-37.90128,0.17239149,8.0,41.0
11.106947,-36.215023,0.13236155,25.0,42.0
9.280447,-34.718933,0.09671056,2.0,43.0
7.6209893,-33.32722,0.05800956,2.0,44.0
13.138664,-30.506907,0.14658721,9.0,45.0
11.321004,-29.166098,0.13830043,3.0,46.0
9.616339,-27.729086,0.14750053,2.0,47.0
7.9524326,-25.954144,0.18449135,0.0,48.0
7.032863,-26.32925,0.07796207,1.0,49.0
5.8513613,-25.609827,0.045562457,1.0,50.0
9.988956,-23.204807,0.14610301,5.0,51.0
8.618388,-22.217636,0.16276762,6.0,52.0
7.742494,-22.334656,0.09234934,2.0,53.0
6.447409,-18.606974,0.063928165,5.0,54.0
5.50677,-15.899909,0.049702782,5.0,55.0
4.8037243,-13.876484,0.037000544,3.0,56.0
4.258091,-12.308638,0.06719013,5.0,57.0
3.8166242,-11.035984,0.026404021,4.0,58.0
3.4655683,-10.02562,0.020152878,4.0,59.0
3.1710055,-9.177931,0.016206045,4.0,60.0
2.9081764,-8.422218,0.023033345,5.0,61.0
2.0528905,-5.960733,0.009157761,5.0,62.0
1.4786257,-4.3084087,0.0060441033,6.0,63.0
24.556046,-63.211727,0.3490149,2.0,34.0
20.37998,-58.702633,0.26089355,3.0,35.0
16.842882,-54.883053,0.17940772,3.0,36.0
13.408234,-50.129818,0.1643829,0.0,37.0
10.2278,-44.708614,0.20232438,3.0,38.0
17.790535,-41.29797,0.28129312,2.0,39.0
13.151558,-37.90128,0.17239149,8.0,41.0
11.106947,-36.215023,0.13236155,25.0,42.0
9.280447,-34.718933,0.09671056,2.0,43.0
7.6209893,-33.32722,0.05800956,2.0,44.0
13.138664,-30.506907,0.14658721,9.0,45.0
11.321004,-29.166098,0.13830043,3.0,46.0
9.616339,-27.729086,0.14750053,2.0,47.0
7.9524326,-25.954144,0.18449135,0.0,48.0
7.032863,-26.32925,0.07796207,1.0,49.0
5.8513613,-25.609827,0.045562457,1.0,50.0
9.988956,-23.204807,0.14610301,5.0,51.0
8.618388,-22.217636,0.16276762,6.0,52.0
7.742494,-22.334656,0.09234934,2.0,53.0
6.447409,-18.606974,0.063928165,5.0,54.0
5.50677,-15.899909,0.049702782,5.0,55.0
4.8037243,-13.876484,0.037000544,3.0,56.0
4.258091,-12.308638,0.06719013,5.0,57.0
3.8166242,-11.035984,0.026404021,4.0,58.0
3.4655683,-10.02562,0.020152878,4.0,59.0
3.1710055,-9.177931,0.016206045,4.0,60.0
2.9081764,-8.422218,0.023033345,5.0,61.0
2.0528905,-5.960733,0.009157761,5.0,62.0
1.4786257,-4.3084087,0.0060441033,6.0,63.0
24.122412,-62.744926,0.35885322,3.0,34.0
20.017462,-58.316044,0.27005693,3.0,35.0
16.525547,-54.528503,0.18889596,3.0,36.0
13.553747,-51.385838,0.115672104,2.0,37.0
10.044298,-44.62329,0.20351633,1.0,38.0
17.471666,-40.952034,0.29540038,0.0,39.0
15.291584,-39.791267,0.2097805,2.0,40.0
12.951455,-37.7506,0.17901841,5.0,41.0
10.938545,-36.11607,0.13664801,19.0,42.0
9.132529,-34.65082,0.099440105,1.0,43.0
7.5329013,-33.478313,0.04793529,3.0,44.0
13.025789,-30.537977,0.1452714,4.0,45.0
11.237799,-29.253944,0.13301109,3.0,46.0
9.481696,-27.653137,0.15272468,2.0,47.0
8.069064,-26.661306,0.13461539,3.0,48.0
5.7672215,-25.653513,0.041646812,1.0,50.0
10.083972,-23.650232,0.111442596,10.0,51.0
8.532111,-22.225359,0.16296189,3.0,52.0
7.651436,-22.323946,0.093867734,2.0,53.0
6.3875937,-18.644495,0.060924806,6.0,54.0
5.443396,-15.89659,0.051253814,5.0,55.0
4.7539186,-13.889504,0.03646485,3.0,56.0
4.213758,-12.319775,0.06683199,5.0,57.0
3.7780337,-11.049322,0.025554964,4.0,58.0
3.43309,-10.045166,0.017912218,4.0,59.0
3.1401916,-9.192728,0.014698664,5.0,60.0
2.8851418,-8.450839,0.018054167,5.0,61.0
2.0345457,-5.9751477,0.0062975,5.0,62.0
1.4635214,-4.313629,0.0057117776,5.0,63.0
24.122412,-62.744926,0.35885322,3.0,34.0
20.017462,-58.316044,0.27005693,3.0,35.0
16.525547,-54.528503,0.18889596,3.0,36.0
13.1860485,-49.998657,0.16688776,2.0,37.0
10.044298,-44.62329,0.20351633,1.0,38.0
17.471666,-40.952034,0.29540038,0.0,39.0
15.291584,-39.791267,0.2097805,2.0,40.0
12.951455,-37.7506,0.17901841,5.0,41.0
10.938545,-36.11607,0.13664801,19.0,42.0
9.132529,-34.65082,0.099440105,1.0,43.0
7.5329013,-33.478313,0.04793529,3.0,44.0
13.025789,-30.537977,0.1452714,4.0,45.0
11.237799,-29.253944,0.13301109,3.0,46.0
9.481696,-27.653137,0.15272468,2.0,47.0
8.069064,-26.661306,0.13461539,3.0,48.0
5.7672215,-25.653513,0.041646812,1.0,50.0
10.083972,-23.650232,0.111442596,10.0,51.0
8.532111,-22.225359,0.16296189,3.0,52.0
7.651436,-22.323946,0.093867734,2.0,53.0
6.3875937,-18.644495,0.060924806,6.0,54.0
5.443396,-15.89659,0.051253814,5.0,55.0
4.7539186,-13.889504,0.03646485,3.0,56.0
4.213758,-12.319775,0.06683199,5.0,57.0
3.7780337,-11.049322,0.025554964,4.0,58.0
3.43309,-10.045166,0.017912218,4.0,59.0
3.1401916,-9.192728,0.014698664,5.0,60.0
2.8851418,-8.450839,0.018054167,5.0,61.0
2.0345457,-5.9751477,0.0062975,5.0,62.0
1.4635214,-4.313629,0.0057117776,5.0,63.0
28.457216,-67.32547,0.48247626,4.0,33.0
23.712315,-62.328167,0.36737388,3.0,34.0
19.668169,-57.957935,0.27836633,3.0,35.0
16.223522,-54.21454,0.19702274,3.0,36.0
13.302558,-51.158314,0.12165479,3.0,37.0
10.6608925,-48.12232,0.059181284,2.0,38.0
17.746714,-41.999084,0.25105485,16.0,39.0
15.11125,-39.73621,0.21170557,7.0,40.0
13.419042,-39.554348,0.090668604,0.0,41.0
10.800879,-36.11586,0.13577786,8.0,42.0
9.307882,-35.814754,0.034103148,2.0,43.0
7.42818,-33.559048,0.041950017,3.0,44.0
12.700668,-30.068653,0.1744968,3.0,45.0
11.155557,-29.345287,0.12746605,2.0,46.0
9.337374,-27.546368,0.15998833,4.0,47.0
8.054205,-26.949247,0.11421381,2.0,48.0
5.666294,-25.622967,0.04339992,1.0,50.0
9.946734,-23.556862,0.12003558,19.0,51.0
8.679632,-22.843586,0.11239315,2.0,52.0
7.577294,-22.361921,0.091175415,2.0,53.0
6.3262973,-18.67806,0.0583071,6.0,54.0
5.3865414,-15.91182,0.050490748,5.0,55.0
4.7040734,-13.9023485,0.03592573,4.0,56.0
4.170678,-12.334496,0.06588166,5.0,57.0
3.7381096,-11.058799,0.025370507,4.0,58.0
3.3915563,-10.038584,0.020811655,4.0,59.0
3.1054783,-9.196308,0.015591667,4.0,60.0
2.8530254,-8.45356,0.019134875,4.0,61.0
2.01362,-5.9822984,0.0058358843,5.0,62.0
1.444761,-4.3084087,0.010158189,5.0,63.0
28.457216,-67.32547,0.48247626,4.0,33.0
23.712315,-62.328167,0.36737388,3.0,34.0
19.668169,-57.957935,0.27836633,3.0,35.0
16.223522,-54.21454,0.19702274,3.0,36.0
13.302558,-51.158314,0.12165479,3.0,37.0
9.804109,-44.279766,0.21516904,0.0,38.0
17.746714,-41.999084,0.25105485,16.0,39.0
15.11125,-39.73621,0.21170557,7.0,40.0
12.72934,-37.530922,0.18897146,4.0,41.0
10.800879,-36.11586,0.13577786,8.0,42.0
9.307882,-35.814754,0.034103148,2.0,43.0
7.42818,-33.559048,0.041950017,3.0,44.0
12.700668,-30.068653,0.1744968,3.0,45.0
10.616671,-27.935482,0.21798195,0.0,46.0
9.337374,-27.546368,0.15998833,4.0,47.0
8.054205,-26.949247,0.11421381,2.0,48.0
5.666294,-25.622967,0.04339992,1.0,50.0
9.946734,-23.556862,0.12003558,19.0,51.0
8.679632,-22.843586,0.11239315,2.0,52.0
7.577294,-22.361921,0.091175415,2.0,53.0
6.3262973,-18.67806,0.0583071,6.0,54.0
5.3865414,-15.91182,0.050490748,5.0,55.0
4.7040734,-13.9023485,0.03592573,4.0,56.0
4.170678,-12.334496,0.06588166,5.0,57.0
3.7381096,-11.058799,0.025370507,4.0,58.0
3.3915563,-10.038584,0.020811655,4.0,59.0
3.1054783,-9.196308,0.015591667,4.0,60.0
2.8530254,-8.45356,0.019134875,4.0,61.0
2.01362,-5.9822984,0.0058358843,5.0,62.0
1.444761,-4.3084087,0.010158189,5.0,63.0
27.956005,-66.79017,0.49201453,2.0,33.0
23.303982,-61.90559,0.37604895,4.0,34.0
19.306345,-57.552628,0.2880887,4.0,35.0
15.912543,-53.8608,0.20647925,3.0,36.0
13.043149,-50.890957,0.12910143,3.0,37.0
17.71141,-42.326202,0.23685794,98.0,39.0
14.947009,-39.72151,0.21177012,15.0,40.0
13.213269,-39.400333,0.09736709,3.0,41.0
10.599655,-35.90067,0.14605153,4.0,42.0
9.130914,-35.645985,0.042303625,6.0,43.0
7.3212585,-33.631657,0.03640479,3.0,44.0
12.552291,-30.009794,0.17859952,3.0,45.0
11.060089,-29.402805,0.12406191,3.0,46.0
9.253902,-27.616703,0.15531784,3.0,47.0
7.931617,-26.88165,0.11880851,2.0,48.0
6.7536993,-26.390114,0.072397344,0.0,49.0
9.813375,-23.470179,0.1280501,18.0,51.0
8.604039,-22.88502,0.10974648,2.0,52.0
7.4889565,-22.3581,0.092040196,2.0,53.0
6.2699556,-18.726507,0.054107115,8.0,54.0
5.328381,-15.923083,0.050186593,5.0,55.0
4.6503854,-13.9037485,0.036979657,4.0,56.0
4.126282,-12.345319,0.065517165,5.0,57.0
3.69944,-11.071863,0.024515256,4.0,58.0
3.3589816,-10.05789,0.01856485,4.0,59.0
3.0733109,-9.207175,0.014880216,5.0,60.0
2.8234503,-8.463552,0.018480778,4.0,61.0
1.9914339,-5.9857664,0.0065737762,5.0,62.0
1.4320565,-4.320446,0.006636892,6.0,63.0
27.956005,-66.79017,0.49201453,2.0,33.0
23.303982,-61.90559,0.37604895,4.0,34.0
19.306345,-57.552628,0.2880887,4.0,35.0
15.912543,-53.8608,0.20647925,3.0,36.0
13.043149,-50.890957,0.12910143,3.0,37.0
17.71141,-42.326202,0.23685794,98.0,39.0
14.947009,-39.72151,0.21177012,15.0,40.0
12.57656,-37.510834,0.18920085,1.0,41.0
10.599655,-35.90067,0.14605153,4.0,42.0
9.130914,-35.645985,0.042303625,6.0,43.0
7.009275,-32.21192,0.119795725,0.0,44.0
12.552291,-30.009794,0.17859952,3.0,45.0
11.060089,-29.402805,0.12406191,3.0,46.0
9.253902,-27.616703,0.15531784,3.0,47.0
7.931617,-26.88165,0.11880851,2.0,48.0
6.7536993,-26.390114,0.072397344,0.0,49.0
9.813375,-23.470179,0.1280501,18.0,51.0
8.604039,-22.88502,0.10974648,2.0,52.0
7.4889565,-22.3581,0.092040196,2.0,53.0
6.2699556,-18.726507,0.054107115,8.0,54.0
5.328381,-15.923083,0.050186593,5.0,55.0
4.6503854,-13.9037485,0.036979657,4.0,56.0
4.126282,-12.345319,0.065517165,5.0,57.0
3.69944,-11.071863,0.024515256,4.0,58.0
3.3589816,-10.05789,0.01856485,4.0,59.0
3.0733109,-9.207175,0.014880216,5.0,60.0
2.8234503,-8.463552,0.018480778,4.0,61.0
1.9914339,-5.9857664,0.0065737762,5.0,62.0
1.4320565,-4.320446,0.006636892,6.0,63.0
27.506401,-66.36671,0.49901098,3.0,33.0
22.883524,-61.439716,0.3858732,4.0,34.0
12.778857,-50.595306,0.13759013,3.0,37.0
10.216005,-47.69172,0.07166498,5.0,38.0
14.748083,-39.61256,0.21607682,15.0,40.0
12.98346,-39.16955,0.107771285,9.0,41.0
10.9498415,-37.55913,0.058864757,2.0,42.0
8.966048,-35.51901,0.048172552,10.0,43.0
7.219841,-33.73125,0.029237896,3.0,44.0
12.452033,-30.064575,0.1757273,4.0,45.0
10.975565,-29.489925,0.11872611,2.0,46.0
9.239505,-27.895075,0.1366353,2.0,47.0
7.837702,-26.909262,0.116670564,2.0,48.0
6.576799,-26.081102,0.094678484,2.0,49.0
9.682264,-23.386541,0.13577935,6.0,51.0
8.519878,-22.903793,0.10895198,2.0,52.0
7.423456,-22.422009,0.08706394,1.0,53.0
6.2133446,-18.77479,0.049897403,13.0,54.0
5.2727222,-15.941671,0.048952404,5.0,55.0
4.6017776,-13.919982,0.0359018,4.0,56.0
4.081855,-12.355985,0.06514951,5.0,57.0
3.6607199,-11.084794,0.023656653,4.0,58.0
3.326309,-10.077092,0.016313853,4.0,59.0
3.0398505,-9.214219,0.014967905,5.0,60.0
2.792589,-8.469742,0.018691184,4.0,61.0
1.9692452,-5.989155,0.007310176,5.0,62.0
1.4157205,-4.322034,0.007894878,5.0,63.0
27.506401,-66.36671,0.49901098,3.0,33.0
22.883524,-61.439716,0.3858732,4.0,34.0
12.778857,-50.595306,0.13759013,3.0,37.0
9.616914,-44.91383,0.18472342,0.0,38.0
14.748083,-39.61256,0.21607682,15.0,40.0
12.98346,-39.16955,0.107771285,9.0,41.0
10.303354,-35.354836,0.17350042,6.0,42.0
8.966048,-35.51901,0.048172552,10.0,43.0
7.219841,-33.73125,0.029237896,3.0,44.0
12.452033,-30.064575,0.1757273,4.0,45.0
10.503903,-28.229729,0.19961311,0.0,46.0
9.239505,-27.895075,0.1366353,2.0,47.0
7.837702,-26.909262,0.116670564,2.0,48.0
6.576799,-26.081102,0.094678484,2.0,49.0
9.682264,-23.386541,0.13577935,6.0,51.0
8.519878,-22.903793,0.10895198,2.0,52.0
7.423456,-22.422009,0.08706394,1.0,53.0
6.2133446,-18.77479,0.049897403,13.0,54.0
5.2727222,-15.941671,0.048952404,5.0,55.0
4.6017776,-13.919982,0.0359018,4.0,56.0
4.081855,-12.355985,0.06514951,5.0,57.0
3.6607199,-11.084794,0.023656653,4.0,58.0
3.326309,-10.077092,0.016313853,4.0,59.0
3.0398505,-9.214219,0.014967905,5.0,60.0
2.792589,-8.469742,0.018691184,4.0,61.0
1.9692452,-5.989155,0.007310176,5.0,62.0
1.4157205,-4.322034,0.007894878,5.0,63.0
27.008411,-65.815155,0.5089378,1.0,33.0
22.494295,-61.046696,0.3937705,4.0,34.0
15.3452015,-53.31015,0.22011763,3.0,36.0
12.523603,-50.32557,0.14511448,4.0,37.0
10.112469,-48.02432,0.055564217,3.0,38.0
17.58133,-42.851852,0.21373731,55.0,39.0
14.554242,-39.513958,0.21988541,5.0,40.0
12.769187,-38.979397,0.1161764,14.0,41.0
10.776457,-37.451374,0.063459024,5.0,42.0
8.818706,-35.457176,0.05041457,10.0,43.0
7.120292,-33.842262,0.021360336,2.0,44.0
12.334824,-30.0784,0.17532417,3.0,45.0
10.887782,-29.569328,0.11385418,2.0,46.0
9.172051,-28.018227,0.12835373,3.0,47.0
7.737036,-26.91354,0.11614482,2.0,48.0
6.5566196,-26.38648,0.07178432,1.0,49.0
5.390942,-25.649937,0.039374243,0.0,50.0
9.621841,-23.471907,0.1299255,3.0,51.0
8.442613,-22.940956,0.10659999,2.0,52.0
7.322625,-22.379719,0.09116673,2.0,53.0
6.1427426,-18.781326,0.05001629,22.0,54.0
5.2145104,-15.952517,0.048640464,5.0,55.0
4.55312,-13.936043,0.034820065,4.0,56.0
4.03741,-12.366488,0.06477873,5.0,57.0
3.6232028,-11.10133,0.022126108,4.0,58.0
3.2861042,-10.0738,0.01847331,4.0,59.0
3.0076208,-9.224857,0.014251381,4.0,60.0
2.7641928,-8.483227,0.017165078,4.0,61.0
1.9494879,-5.9996934,0.005642448,5.0,62.0
1.4005688,-4.327035,0.007558027,5.0,63.0
27.008411,-65.815155,0.5089378,1.0,33.0
22.494295,-61.046696,0.3937705,4.0,34.0
15.3452015,-53.31015,0.22011763,3.0,36.0
12.523603,-50.32557,0.14511448,4.0,37.0
9.494884,-45.111435,0.17427252,0.0,38.0
17.58133,-42.851852,0.21373731,55.0,39.0
14.554242,-39.513958,0.21988541,5.0,40.0
12.769187,-38.979397,0.1161764,14.0,41.0
10.113217,-35.160427,0.18266296,4.0,42.0
8.818706,-35.457176,0.05041457,10.0,43.0
6.7792096,-32.23681,0.11578664,0.0,44.0
12.334824,-30.0784,0.17532417,3.0,45.0
10.401106,-28.25508,0.19820045,0.0,46.0
9.172051,-28.018227,0.12835373,3.0,47.0
7.737036,-26.91354,0.11614482,2.0,48.0
6.5566196,-26.38648,0.07178432,1.0,49.0
5.390942,-25.649937,0.039374243,0.0,50.0
9.621841,-23.471907,0.1299255,3.0,51.0
8.442613,-22.940956,0.10659999,2.0,52.0
7.322625,-22.379719,0.09116673,2.0,53.0
6.1427426,-18.781326,0.05001629,22.0,54.0
5.2145104,-15.952517,0.048640464,5.0,55.0
4.55312,-13.936043,0.034820065,4.0,56.0
4.03741,-12.366488,0.06477873,5.0,57.0
3.6232028,-11.10133,0.022126108,4.0,58.0
3.2861042,-10.0738,0.01847331,4.0,59.0
3.0076208,-9.224857,0.014251381,4.0,60.0
2.7641928,-8.483227,0.017165078,4.0,61.0
1.9494879,-5.9996934,0.005642448,5.0,62.0
1.4005688,-4.327035,0.007558027,5.0,63.0
22.1191,-60.68176,0.40092286,3.0,34.0
15.054843,-52.99824,0.22815906,3.0,36.0
12.272277,-50.06245,0.15238763,3.0,37.0
9.922781,-47.953754,0.055848323,3.0,38.0
17.141958,-42.202393,0.24042554,27.0,39.0
14.2102165,-39.00166,0.24244057,5.0,40.0
12.560106,-38.799625,0.124052286,16.0,41.0
10.585298,-37.27757,0.07146563,12.0,42.0
8.698695,-35.503338,0.04665156,6.0,43.0
7.0135436,-33.921715,0.015301167,2.0,44.0
12.190498,-30.02522,0.17897801,7.0,45.0
10.800967,-29.652222,0.10872684,1.0,46.0
9.080358,-28.069132,0.12489649,3.0,47.0
7.6375337,-26.921284,0.1153452,2.0,48.0
6.395465,-26.130424,0.09012349,2.0,49.0
5.3062577,-25.692104,0.03542142,1.0,50.0
9.597126,-23.645767,0.11695757,1.0,51.0
8.35559,-22.951649,0.1064148,1.0,52.0
7.244434,-22.405228,0.08942395,2.0,53.0
6.0795865,-18.810303,0.047764342,15.0,54.0
5.1562877,-15.963152,0.048325356,5.0,55.0
4.5007057,-13.940631,0.035333525,4.0,56.0
3.9941742,-12.380593,0.063815065,4.0,57.0
3.5831554,-11.110246,0.021930035,4.0,58.0
3.2521017,-10.089028,0.016952159,4.0,59.0
2.9765792,-9.239105,0.012729713,4.0,60.0
2.733293,-8.4892,0.017371241,4.0,61.0
1.9248767,-5.995683,0.008779558,5.0,62.0
1.3853998,-4.331983,0.007219927,6.0,63.0
22.1191,-60.68176,0.40092286,3.0,34.0
15.054843,-52.99824,0.22815906,3.0,36.0
12.272277,-50.06245,0.15238763,3.0,37.0
9.335738,-45.136566,0.17080887,0.0,38.0
17.141958,-42.202393,0.24042554,27.0,39.0
14.2102165,-39.00166,0.24244057,5.0,40.0
12.560106,-38.799625,0.124052286,16.0,41.0
9.95639,-35.07652,0.1860528,2.0,42.0
8.698695,-35.503338,0.04665156,6.0,43.0
6.693568,-32.389362,0.1054904,0.0,44.0
12.190498,-30.02522,0.17897801,7.0,45.0
10.340849,-28.396276,0.18932335,1.0,46.0
9.080358,-28.069132,0.12489649,3.0,47.0
7.6375337,-26.921284,0.1153452,2.0,48.0
6.395465,-26.130424,0.09012349,2.0,49.0
5.3062577,-25.692104,0.03542142,1.0,50.0
9.597126,-23.645767,0.11695757,1.0,51.0
8.35559,-22.951649,0.1064148,1.0,52.0
7.244434,-22.405228,0.08942395,2.0,53.0
6.0795865,-18.810303,0.047764342,15.0,54.0
5.1562877,-15.963152,0.048325356,5.0,55.0
4.5007057,-13.940631,0.035333525,4.0,56.0
3.9941742,-12.380593,0.063815065,4.0,57.0
3.5831554,-11.110246,0.021930035,4.0,58.0
3.2521017,-10.089028,0.016952159,4.0,59.0
2.9765792,-9.239105,0.012729713,4.0,60.0
2.733293,-8.4892,0.017371241,4.0,61.0
1.9248767,-5.995683,0.008779558,5.0,62.0
1.3853998,-4.331983,0.007219927,6.0,63.0
17.999771,-56.25608,0.31721595,7.0,35.0
14.767906,-52.68882,0.23611388,3.0,36.0
12.020134,-49.78653,0.16013229,3.0,37.0
9.615035,-47.30296,0.07981697,8.0,38.0
13.982846,-38.79934,0.25090873,2.0,40.0
12.334073,-38.56182,0.13472962,19.0,41.0
10.364025,-36.991386,0.08530375,16.0,42.0
8.559609,-35.471462,0.047176983,1.0,43.0
6.9143376,-34.03995,0.0069196755,2.0,44.0
12.510407,-31.119299,0.11258363,1.0,45.0
10.709626,-29.723606,0.104306675,1.0,46.0
8.988408,-28.119745,0.1214282,3.0,47.0
7.531553,-26.905622,0.11616406,3.0,48.0
6.2890825,-26.090654,0.09253892,2.0,49.0
5.2108903,-25.683205,0.035364877,1.0,50.0
9.5309515,-23.719885,0.11195547,1.0,51.0
8.282197,-22.999502,0.10311633,1.0,52.0
7.1575813,-22.403902,0.08995153,2.0,53.0
5.995509,-18.774673,0.052219305,5.0,54.0
5.0980463,-15.973578,0.048006654,5.0,55.0
4.45075,-13.95257,0.034777787,4.0,56.0
3.9508836,-12.394547,0.062847696,5.0,57.0
3.544302,-11.12277,0.021061826,4.0,58.0
3.2204578,-10.111622,0.0139545435,4.0,59.0
2.9418347,-9.24207,0.013612793,4.0,60.0
2.7060087,-8.5062,0.014971639,5.0,61.0
1.9050685,-6.006077,0.007108307,5.0,62.0
1.372515,-4.3438454,0.0036911564,5.0,63.0
17.999771,-56.25608,0.31721595,7.0,35.0
14.767906,-52.68882,0.23611388,3.0,36.0
12.020134,-49.78653,0.16013229,3.0,37.0
9.615035,-47.30296,0.07981697,8.0,38.0
13.982846,-38.79934,0.25090873,2.0,40.0
12.334073,-38.56182,0.13472962,19.0,41.0
9.815434,-35.045788,0.18664795,1.0,42.0
8.559609,-35.471462,0.047176983,1.0,43.0
6.6061277,-32.5378,0.095394395,0.0,44.0
12.510407,-31.119299,0.11258363,1.0,45.0
10.245726,-28.443546,0.18644334,1.0,46.0
8.988408,-28.119745,0.1214282,3.0,47.0
7.531553,-26.905622,0.11616406,3.0,48.0
6.2890825,-26.090654,0.09253892,2.0,49.0
5.2108903,-25.683205,0.035364877,1.0,50.0
9.5309515,-23.719885,0.11195547,1.0,51.0
8.282197,-22.999502,0.10311633,1.0,52.0
7.1575813,-22.403902,0.08995153,2.0,53.0
5.995509,-18.774673,0.052219305,5.0,54.0
5.0980463,-15.973578,0.048006654,5.0,55.0
4.45075,-13.95257,0.034777787,4.0,56.0
3.9508836,-12.394547,0.062847696,5.0,57.0
3.544302,-11.12277,0.021061826,4.0,58.0
3.2204578,-10.111622,0.0139545435,4.0,59.0
2.9418347,-9.24207,0.013612793,4.0,60.0
2.7060087,-8.5062,0.014971639,5.0,61.0
1.9050685,-6.006077,0.007108307,5.0,62.0
1.372515,-4.3438454,0.0036911564,5.0,63.0
21.336758,-59.833336,0.41838536,3.0,34.0
17.669106,-55.89561,0.32558727,10.0,35.0
14.487617,-52.39345,0.24359277,2.0,36.0
11.77655,-49.536686,0.16690147,4.0,37.0
9.502677,-47.598835,0.065090634,4.0,38.0
14.434671,-40.488426,0.17344388,3.0,40.0
12.144955,-38.433353,0.1400603,14.0,41.0
10.1813,-36.834972,0.09236355,21.0,42.0
8.258936,-34.763184,0.08516417,3.0,43.0
6.8080974,-34.12659,0.00036050237,1.0,44.0
12.016142,-30.198751,0.16910566,2.0,45.0
10.211015,-28.65964,0.17270102,1.0,46.0
8.908331,-28.20809,0.115392365,3.0,47.0
7.4493513,-26.974121,0.11102452,2.0,48.0
5.125928,-25.724777,0.0313957,1.0,50.0
9.436211,-23.723463,0.11256966,1.0,51.0
8.196438,-23.013346,0.102608815,1.0,52.0
7.0865674,-22.451626,0.086244516,2.0,53.0
5.929906,-18.795568,0.050749626,4.0,54.0
5.04343,-15.995143,0.04629176,5.0,55.0
